Cohort,Segment,ForecastMonth,OpeningGBV,Coll_Principal,Coll_Interest,InterestRevenue,ClosingGBV,Principal_Rate,Interest_Rate,Revenue_Rate
202501,NRP-L,2026-04-01,46636.68682923502,-1206.8029725246079,-765.0369785409041,799.075124331811,44664.846878169505,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2026-05-01,44664.846878169505,-1155.778286251291,-732.690545273613,765.2895284589845,42776.378046644604,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2026-06-01,42776.378046644604,-1106.910968387371,-701.7117475252101,732.9324171600414,40967.75533073203,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2026-07-01,40967.75533073203,-1060.1098035076525,-672.0427604685474,701.9433928565136,39235.60276675583,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2026-08-01,39235.60276675583,-1015.2874328549797,-643.6282041607967,672.2646116324305,37576.68712974005,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2026-09-01,37576.68712974005,-972.3601912769348,-616.4150401715995,643.8406752632329,35987.91189829152,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2026-10-01,35987.91189829152,-931.2479510569962,-590.3524725818694,616.6185278097994,34466.31147465265,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2026-11-01,34466.31147465265,-891.8739723486503,-565.3918531684526,590.5473565845662,33009.04564913554,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2026-12-01,33009.04564913554,-854.1647599332834,-541.4865905976636,565.5784973048882,31613.3942986046,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2027-01-01,31613.3942986046,-818.0499260344716,-518.592063458197,541.6653432565977,30276.75230911193,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2027-02-01,30276.75230911193,-783.4620589326048,-496.66553697108486,518.7632582982076,28996.62471320824,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2027-03-01,28996.62471320824,-750.3365971345997,-475.66608322122994,496.82949354337325,27770.62203285241,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2027-04-01,27770.62203285241,-718.6117088638259,-455.5545047616188,475.8231075660927,26596.455819226965,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2027-05-01,26596.455819226965,-688.2281766453045,-436.29326144761643,455.70488997970085,25471.934381134044,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2027-06-01,25471.934381134044,-659.129286770746,-417.84640036477066,436.4372882470109,24394.958693998527,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2027-07-01,24394.958693998527,-631.2607234371017,-400.17948871933027,417.9843375849866,23363.518481842093,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2027-08-01,23363.518481842093,-604.570467361031,-383.25954956621075,400.31159383310694,22375.688464914852,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2027-09-01,22375.688464914852,-579.0086986800378,-367.0550002544383,383.3860691601147,21429.624765980378,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2027-10-01,21429.624765980378,-554.527703959031,-351.53559347517387,367.17617048914,20523.561468546173,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2027-11-01,20523.561468546173,-531.0817871287298,-336.67236080227855,351.6516405262639,19655.807320615164,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-L,2027-12-01,19655.807320615164,-508.6271841896711,-322.4375586200335,336.78350128244557,18824.74257780546,-0.025876687530215,-0.0164041880020801,0.0171340457193648
202501,NRP-M,2025-10-01,4943312.740000001,-137725.1597752971,-85102.60295315839,77460.4536574987,4720484.977271546,-0.0278609036124421,-0.017215702794713,0.0156697457214691
202501,NRP-M,2025-11-01,4720484.977271546,-131516.97695574348,-81266.46641561449,73968.79927585996,4507701.533900187,-0.0278609036124421,-0.017215702794713,0.0156697457214691
202501,NRP-M,2025-12-01,4507701.533900187,-125588.63794965053,-77603.24989489753,70634.53682449216,4304509.64605564,-0.0278609036124421,-0.017215702794713,0.0156697457214691
202501,NRP-M,2026-01-01,4304509.64605564,-119927.52834758344,-74105.15874346915,67450.57160930283,4110476.958964587,-0.0278609036124421,-0.017215702794713,0.0156697457214691
202501,NRP-M,2026-02-01,4110476.958964587,-114521.60235487648,-70764.74967005003,64410.128740932654,3925190.6069396604,-0.0278609036124421,-0.017215702794713,0.0156697457214691
202501,NRP-M,2026-03-01,3925190.6069396604,-109359.35716040898,-67574.91490167232,61506.73871904344,3748256.334877579,-0.0278609036124421,-0.017215702794713,0.0156697457214691
202501,NRP-M,2026-04-01,3748256.334877579,-104429.80846074973,-64528.86705965264,58734.22366641739,3579297.6593571766,-0.0278609036124421,-0.017215702794713,0.0156697457214691
202501,NRP-M,2026-05-01,3579297.6593571766,-99722.46708758992,-61620.12471730504,56086.68418357648,3417955.0675522815,-0.0278609036124421,-0.017215702794713,0.0156697457214691
